timestamp,question,answer,sources_json
2025-10-04T22:27:58Z,I am a PhD student,A doctoral committee will be appointed to supervise and pass on the dissertation and administer the final examination.. A doctoral committee is appointed to supervise and pass on the dissertation and administer the final examination.,"[""- Ph.D. Candidacy > Doctoral Committee (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=student%20advances%20to%20candidacy%2C%20a%20doctoral%20committee%20will%20be%20appointed%20to%20supervise%20and%20pass%20on%20the%20dissertation%20and%20administer%20the%20final%20examination.)"", ""- Education (Ph.D.) (https://catalog.unh.edu/graduate/programs-study/education/education-phd/)""]"
2025-10-04T22:37:50Z,What is the minimum GPA to stay in good standing?,"3.0. Graduate students must have a cumulative GPA of 3.0 or higher in order to graduate. Each individual program may set and announce standards for coursework, examinations, and/or research achievement that are more rigorous than the Graduate School standard.","[""- Dual Degrees (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=All%20standard%20policies%20relating%20to%20time%20to%20degree%2C%20residency%20requirements%2C%20academic%20standards%2C%20and%20minimum%20GPA%20required%20to%20graduate%20apply%20to%20any%20dual-%C2%ADdegree)"", ""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Academic Standards (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/academic-standards/#:~:text=Each%20individual%20program%20may%20set%20and%20announce%20standards%20for%20coursework%2C%20examinations%2C%20and/or%20research%20achievement%20that%20are%20more%20rigorous%20than%20the%20Graduate)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/#:~:text=Letter%20grades%3A%20The%20following%20grades%20are%20used%20at%20the%20University%3A%20A%20%284.0%29%2C%20A-%C2%AD%20%283.67%29%2C%20B%2B%20%283.33%29%2C%20B%20%283.0%29%2C%20B%C2%AD-%20%282.67%29%2C%20C%2B%20%282.33%29%2C%20C%20%282.0%29%2C%20C-%C2%AD%20%281.67%29%2C%20D%2B%20%281.33%29%2C)"", ""- Accelerated Master's Program (https://catalog.unh.edu/graduate/general-information/admissions/#:~:text=A%203.20%20cumulative%20grade%C2%AD-point%20average%20is%20normally%20required%20to%20be%20considered%20for%20admission%20to%20the%20accelerated%20master%27s%20program%2C%20though%20some%20departments%20may)""]"
2025-10-04T22:38:10Z,I am a PhD student,A doctoral committee will be appointed to supervise and pass on the dissertation and administer the final examination.. A doctoral committee is appointed to supervise and pass on the dissertation and administer the final examination.,"[""- Ph.D. Candidacy > Doctoral Committee (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=student%20advances%20to%20candidacy%2C%20a%20doctoral%20committee%20will%20be%20appointed%20to%20supervise%20and%20pass%20on%20the%20dissertation%20and%20administer%20the%20final%20examination.)"", ""- Education (Ph.D.) (https://catalog.unh.edu/graduate/programs-study/education/education-phd/)""]"
2025-10-04T22:38:54Z,"okay, make that for information technology",Information technology is a technology.. The M.S. in Information Technology program has two options for completion: The M.S.,"[""- Program Learning Outcomes (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=https%3A//manchester.unh.edu/program/ms/information-technology)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)""]"
2025-10-04T22:49:22Z,What is the minimum GPA to stay in good standing?,"3.0. Graduate students must have a cumulative GPA of 3.0 or higher in order to graduate. Each individual program may set and announce standards for coursework, examinations, and/or research achievement that are more rigorous than the Graduate School standard.","[""- Dual Degrees (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=All%20standard%20policies%20relating%20to%20time%20to%20degree%2C%20residency%20requirements%2C%20academic%20standards%2C%20and%20minimum%20GPA%20required%20to%20graduate%20apply%20to%20any%20dual-%C2%ADdegree)"", ""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Academic Standards (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/academic-standards/#:~:text=Each%20individual%20program%20may%20set%20and%20announce%20standards%20for%20coursework%2C%20examinations%2C%20and/or%20research%20achievement%20that%20are%20more%20rigorous%20than%20the%20Graduate)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/#:~:text=Letter%20grades%3A%20The%20following%20grades%20are%20used%20at%20the%20University%3A%20A%20%284.0%29%2C%20A-%C2%AD%20%283.67%29%2C%20B%2B%20%283.33%29%2C%20B%20%283.0%29%2C%20B%C2%AD-%20%282.67%29%2C%20C%2B%20%282.33%29%2C%20C%20%282.0%29%2C%20C-%C2%AD%20%281.67%29%2C%20D%2B%20%281.33%29%2C)"", ""- Accelerated Master's Program (https://catalog.unh.edu/graduate/general-information/admissions/#:~:text=A%203.20%20cumulative%20grade%C2%AD-point%20average%20is%20normally%20required%20to%20be%20considered%20for%20admission%20to%20the%20accelerated%20master%27s%20program%2C%20though%20some%20departments%20may)""]"
2025-10-04T22:50:20Z,I am a PhD student,A doctoral committee will be appointed to supervise and pass on the dissertation and administer the final examination.. A doctoral committee is appointed to supervise and pass on the dissertation and administer the final examination.,"[""- Ph.D. Candidacy > Doctoral Committee (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=student%20advances%20to%20candidacy%2C%20a%20doctoral%20committee%20will%20be%20appointed%20to%20supervise%20and%20pass%20on%20the%20dissertation%20and%20administer%20the%20final%20examination.)"", ""- Education (Ph.D.) (https://catalog.unh.edu/graduate/programs-study/education/education-phd/)""]"
2025-10-04T22:51:03Z,"okay, make that for information technology",Information technology is a technology.. The M.S. in Information Technology program has two options for completion: The M.S.,"[""- Program Learning Outcomes (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=https%3A//manchester.unh.edu/program/ms/information-technology)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)""]"
2025-10-05T15:23:19Z,What is the minimum GPA to stay in good standing?,"3.0 or higher. Graduate students must have a cumulative GPA of 3.0 or higher in order to graduate. Each individual program may set and announce standards for coursework, examinations, and/or research achievement that are more rigorous than the Graduate School standard.","[""- Dual Degrees (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=All%20standard%20policies%20relating%20to%20time%20to%20degree%2C%20residency%20requirements%2C%20academic%20standards%2C%20and%20minimum%20GPA%20required%20to%20graduate%20apply%20to%20any%20dual-%C2%ADdegree)"", ""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Academic Standards (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/academic-standards/#:~:text=Each%20individual%20program%20may%20set%20and%20announce%20standards%20for%20coursework%2C%20examinations%2C%20and/or%20research%20achievement%20that%20are%20more%20rigorous%20than%20the%20Graduate)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/#:~:text=Letter%20grades%3A%20The%20following%20grades%20are%20used%20at%20the%20University%3A%20A%20%284.0%29%2C%20A-%C2%AD%20%283.67%29%2C%20B%2B%20%283.33%29%2C%20B%20%283.0%29%2C%20B%C2%AD-%20%282.67%29%2C%20C%2B%20%282.33%29%2C%20C%20%282.0%29%2C%20C-%C2%AD%20%281.67%29%2C%20D%2B%20%281.33%29%2C)"", ""- Accelerated Master's Program (https://catalog.unh.edu/graduate/general-information/admissions/#:~:text=A%203.20%20cumulative%20grade%C2%AD-point%20average%20is%20normally%20required%20to%20be%20considered%20for%20admission%20to%20the%20accelerated%20master%27s%20program%2C%20though%20some%20departments%20may)""]"
2025-10-05T15:23:54Z,"okay, make that for information technology","3.0. Graduate students must have a cumulative GPA of 3.0 or higher in order to graduate. All standard policies relating to time to degree, residency requirements, academic standards, and minimum GPA required to graduate apply to any dual-­degree arrangement.","[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=Graduate%20students%20MUST%20have%20a%20cumulative%20GPA%20of%203.0%20or%20higher%20in%20order%20to%20graduate.)"", ""- Dual Degrees (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=All%20standard%20policies%20relating%20to%20time%20to%20degree%2C%20residency%20requirements%2C%20academic%20standards%2C%20and%20minimum%20GPA%20required%20to%20graduate%20apply%20to%20any%20dual-%C2%ADdegree)"", ""- Admission Requirements (https://catalog.unh.edu/graduate/programs-study/social-work/social-work-recreation-management-policy-dual-degree-msw-ms/#:~:text=Minimum%20GPA%20Required%3A%203.0)""]"
2025-10-05T15:24:55Z,now do it for public health,"3.0 or higher. Graduate students must have a cumulative GPA of 3.0 or higher in order to graduate. All standard policies relating to time to degree, residency requirements, academic standards, and minimum GPA required to graduate apply to any dual-­degree arrangement.","[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=Graduate%20students%20MUST%20have%20a%20cumulative%20GPA%20of%203.0%20or%20higher%20in%20order%20to%20graduate.)"", ""- Dual Degrees (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=All%20standard%20policies%20relating%20to%20time%20to%20degree%2C%20residency%20requirements%2C%20academic%20standards%2C%20and%20minimum%20GPA%20required%20to%20graduate%20apply%20to%20any%20dual-%C2%ADdegree)"", ""- Ph.D. Requirements > Residency (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%20three%20academic%20years%20of%20graduate%20study%20is%20required%20for%20the%20Ph.D%20degree.)"", ""- Academic Standards (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/academic-standards/#:~:text=Each%20individual%20program%20may%20set%20and%20announce%20standards%20for%20coursework%2C%20examinations%2C%20and/or%20research%20achievement%20that%20are%20more%20rigorous%20than%20the%20Graduate)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/#:~:text=Graduate%20credit%20is%20only%20granted%20for%20courses%20completed%20with%20a%20grade%20of%20B-%C2%AD%20or%20higher.)""]"
2025-10-05T18:16:15Z,How many credits are required for a master’s degree?,I don't know.. Graduate certificate programs require the completion of at least 4 graduate courses for a minimum of 12 credits of graduate coursework (800- or 900-level courses) organized in a coherent and logical manner to provide knowledge and expertise relevant to a specific aspect of professional and/or personal development. All coursework in a certificate program must be taken at UNH.,"[""- Certificate Programs (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=Graduate%20certificate%20programs%20require%20the%20completion%20of%20at%20least%204%20graduate%20courses%20for%20a%20minimum%20of%2012%20credits%20of%20graduate%20coursework%20%28800-%20or%20900-level)"", ""- 700 Level Courses (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/courses/#:~:text=In%20rare%20cases%20graduate%20degree%20students%20may%20petition%20to%20earn%20graduate%20credit%20for%20up%20to%2012%20credits%20in%20700-%C2%ADlevel%20courses%2C%20provided%20the%20credits%20are%20taken%20in%20a)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- Ph.D. Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=Each%20program%20specifies%20the%20number%20of%20courses%20required%20for%20the%20degree.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)""]"
2025-10-05T18:16:50Z,"okay, now for Information Technology",I don't know.. Information Technology (M.S.) Courses: Information Technology (M.S.) Courses: Information Technology (M.S.) Courses: Information Technology (M.S.) Courses: Information Technology (M.S.) Courses: Information Technology (M.S.) Courses: Information Technology (M.S.) Courses: Information Technology (M.S.) Courses: Information Technology (M.S.) Courses: Information Technology (M.S.) Courses: Information Technology (M.S.) Courses: Information Technology (M.S.,"[""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-05T18:17:52Z,Is a thesis required for masters programs?,A master's thesis must be approved by a committee composed of a regular member of the graduate faculty under whose direction it was written and two other members of the graduate faculty nominated by the department chairperson or graduate program coordinator and appointed by the dean of the Graduate School. Individuals who are not regular members of the graduate faculty may be nominated to serve on committees in accordance with individual program policies.,"[""- Master's Thesis > Thesis Committee (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20master%27s%20thesis%20must%20be%20approved%20by%20a%20committee%20composed%20of%20a%20regular%20member%20of%20the%20graduate%20faculty%20under%20whose%20direction%20it%20was%20written%20and%20two%20other)""]"
2025-10-05T18:18:16Z,do it for Information Technology,I don't know.. The M.S. in Information Technology program has two options for completion: The M.S.,"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-05T18:24:17Z,What are prerequisites and how do they work?,Complete at least 4 graduate courses for a minimum of 12 credits of graduate coursework (800- or 900-level courses) organized in a coherent and. Graduate certificate programs require the completion of at least 4 graduate courses for a minimum of 12 credits of graduate coursework (800- or 900-level courses) organized in a coherent and logical manner to provide knowledge and expertise relevant to a specific aspect of professional and/or personal development.,"[""- Ph.D. Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=Each%20program%20specifies%20the%20number%20of%20courses%20required%20for%20the%20degree.)"", ""- Simultaneous 700/800 Courses (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/courses/#:~:text=800-%C2%ADlevel%20courses%20may%20be%20cross-%C2%ADlisted%20with%20700-%C2%ADlevel%20courses%20and%20taught%20simultaneously%20to%20both%20graduate%20and%20undergraduate%20students.)"", ""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Ph.D. Candidacy > Qualifying Examination (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=The%20qualifying%20examination%2C%20which%20must%20be%20taken%20at%20UNH%2C%20is%20required%20and%20may%20be%20written%2C%20oral%2C%20or%20both.)"", ""- Certificate Programs (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=Graduate%20certificate%20programs%20require%20the%20completion%20of%20at%20least%204%20graduate%20courses%20for%20a%20minimum%20of%2012%20credits%20of%20graduate%20coursework%20%28800-%20or%20900-level)""]"
2025-10-05T18:24:35Z,what about MATH 954,I don't know.. Course details and prerequisites for MATH 958 - Foundations of Math Education (phd),"[""- MATH 958 (https://catalog.unh.edu/search/?P=MATH%20958)""]"
2025-10-05T18:45:41Z,How many credits are required for a masters degree?,I don't know. Course details and prerequisites for number of credits required (grad),"[""- Requirements (https://catalog.unh.edu/graduate/programs-study/earth-sciences/earth-sciences-geology-ms/#requirementstextcontainer)"", ""- Requirements (https://catalog.unh.edu/graduate/programs-study/nursing/psychiatric-mental-health-nurse-practitioner-certificate/#requirementstextcontainer)""]"
2025-10-05T18:47:54Z,How many credits are required for a masters degree?,I don't know. Course details and prerequisites for number of credits required (grad),"[""- Requirements (https://catalog.unh.edu/graduate/programs-study/earth-sciences/earth-sciences-geology-ms/#requirementstextcontainer)"", ""- Requirements (https://catalog.unh.edu/graduate/programs-study/nursing/psychiatric-mental-health-nurse-practitioner-certificate/#requirementstextcontainer)""]"
2025-10-05T18:49:32Z,Do I need to submit GRE scores?,"No, all applicants from non-English­-speaking countries must request official English proficiency test scores be sent directly from the testing agency. For the most current testing requirements and a list of accepted tests, please see our test scores webpage: gradschool.unh.edu/admissions/test-scores. A financial declaration on official University forms is also required should you be admitted.","[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Applying for Admission > Applicants from Countries Outside the United States (https://catalog.unh.edu/graduate/general-information/admissions/#:~:text=In%20addition%20to%20the%20above%20requirements%2C%20all%20applicants%20from%20non-English%C2%AD-speaking%20countries%20must%20request%20official%20English%20proficiency%20test%20scores%20be%20sent)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/#:~:text=Letter%20grades%3A%20The%20following%20grades%20are%20used%20at%20the%20University%3A%20A%20%284.0%29%2C%20A-%C2%AD%20%283.67%29%2C%20B%2B%20%283.33%29%2C%20B%20%283.0%29%2C%20B%C2%AD-%20%282.67%29%2C%20C%2B%20%282.33%29%2C%20C%20%282.0%29%2C%20C-%C2%AD%20%281.67%29%2C%20D%2B%20%281.33%29%2C)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/#:~:text=Pass/Fail%20Grades%3A%20Graduate%20courses%20cannot%20be%20taken%20pass/fail.)"", ""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=Graduate%20degrees%20are%20conferred%20three%20times%20per%20year%20%28September%201%2C%20December%2031%2C%20and%20May%20%28date%20varies%29%20%29.)""]"
2025-10-05T18:49:58Z,for Information Technology,I don't know. The M.S. in Information Technology program has two options for completion: The M.S.,"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-05T18:50:18Z,now do it for Public Health,I don't know. Public Health is a public health program.,"[""- Public Health (M.P.H.) (https://catalog.unh.edu/graduate/programs-study/public-health/public-health-mph/)""]"
2025-10-05T18:54:17Z,How many credits are required for a master’s degree?,I don't know. Course details and prerequisites for number of credits required (grad),"[""- Requirements (https://catalog.unh.edu/graduate/programs-study/earth-sciences/earth-sciences-geology-ms/#requirementstextcontainer)"", ""- Requirements (https://catalog.unh.edu/graduate/programs-study/nursing/psychiatric-mental-health-nurse-practitioner-certificate/#requirementstextcontainer)""]"
2025-10-05T18:54:44Z,How many credits are required for a masters  degree?,I don't know. Course details and prerequisites for number of credits required (grad),"[""- Requirements (https://catalog.unh.edu/graduate/programs-study/earth-sciences/earth-sciences-geology-ms/#requirementstextcontainer)"", ""- Requirements (https://catalog.unh.edu/graduate/programs-study/nursing/psychiatric-mental-health-nurse-practitioner-certificate/#requirementstextcontainer)""]"
2025-10-05T19:09:53Z,How many credits are required for a master's degree?,A minimum of 30 graduate credits is required for all master's degrees. Many programs require substantially more than the minimum 30 credits. Individual program requirements are outlined in the program descriptions of this catalog.,"[""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#requirementstext)""]"
2025-10-05T19:10:29Z,"okay, now for Information Technology",Admission requirements for Information Technology (M.S.) (grad),"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#:~:text=Admission%20Requirements)""]"
2025-10-05T19:11:10Z,Do I need to submit GRE scores?,"No. Applicants from non-English­-speaking countries must request official English proficiency test scores be sent directly from the testing agency. For the most current testing requirements and a list of accepted tests, please see our test scores webpage: gradschool.unh.edu/admissions/test-scores .","[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Applying for Admission > Applicants from Countries Outside the United States (https://catalog.unh.edu/graduate/general-information/admissions/#:~:text=In%20addition%20to%20the%20above%20requirements%2C%20all%20applicants%20from%20non-English%C2%AD-speaking%20countries%20must%20request%20official%20English%20proficiency%20test%20scores%20be%20sent)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/#:~:text=Letter%20grades%3A%20The%20following%20grades%20are%20used%20at%20the%20University%3A%20A%20%284.0%29%2C%20A-%C2%AD%20%283.67%29%2C%20B%2B%20%283.33%29%2C%20B%20%283.0%29%2C%20B%C2%AD-%20%282.67%29%2C%20C%2B%20%282.33%29%2C%20C%20%282.0%29%2C%20C-%C2%AD%20%281.67%29%2C%20D%2B%20%281.33%29%2C)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/)"", ""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/)""]"
2025-10-05T19:11:28Z,for Public Health,Admission requirements for Public Health (M.P.H.),"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Public Health (M.P.H.) (https://catalog.unh.edu/graduate/programs-study/public-health/public-health-mph/)""]"
2025-10-05T19:26:20Z,What are prerequisites and how do they work?,All degree requirements and coursework must be completed prior to the degree conferral date. Graduate students MUST have a cumulative GPA of 3.0 or higher in order. Students must be enrolled in the 800 level of the course in order to obtain graduate credit.,"[""- Ph.D. Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=Each%20program%20specifies%20the%20number%20of%20courses%20required%20for%20the%20degree.)"", ""- Simultaneous 700/800 Courses (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/courses/#:~:text=800-%C2%ADlevel%20courses%20may%20be%20cross-%C2%ADlisted%20with%20700-%C2%ADlevel%20courses%20and%20taught%20simultaneously%20to%20both%20graduate%20and%20undergraduate%20students.)"", ""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Ph.D. Candidacy > Qualifying Examination (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/)"", ""- Certificate Programs (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/)""]"
2025-10-05T19:26:49Z,what about MATH 958,Course details and prerequisites for MATH 958 are listed below.,"[""- MATH 958 (https://catalog.unh.edu/search/?P=MATH%20958)""]"
2025-10-05T19:29:44Z,what about MATH958,Course details and prerequisites for MATH 958 are listed below.,"[""- MATH 958 (https://catalog.unh.edu/search/?P=MATH%20958)""]"
2025-10-05T19:30:03Z,what about MATH-958,Course details and prerequisites for MATH 958 are listed below.,"[""- MATH 958 (https://catalog.unh.edu/search/?P=MATH%20958)""]"
2025-10-05T19:31:57Z,How many credits are required for a master’s degree?,A minimum of 30 graduate credits is required for all master's degrees. Many programs require substantially more than the minimum 30 credits. Individual program requirements are outlined in the program descriptions of this catalog.,"[""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#requirementstext)""]"
2025-10-05T19:32:24Z,"okay, do it for Information Technology",Admission requirements for Information Technology (M.S.) (grad),"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#:~:text=Admission%20Requirements)""]"
2025-10-05T19:51:39Z,How many credits are required for a master’s degree?,A minimum of 30 graduate credits is required for all master's degrees. Many programs require substantially more than the minimum 30 credits. Individual program requirements are outlined in the program descriptions of this catalog.,"[""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#requirementstext)""]"
